timestamp,close,log_return,position,strategy_return,balance,basis
2016-01-27 19:00:00-05:00,161.98,-0.0006788657032403,0.0,-0.0,986.9010882776736,1002.7858602117252
2016-01-28 04:00:00-05:00,163.42,0.0088507031357174,0.0,0.0,986.9010882776736,1011.7006128892463
2016-01-28 05:00:00-05:00,163.15,-0.0016535509172319,0.0,-0.0,986.9010882776736,1010.0290967622108
2016-01-28 06:00:00-05:00,162.28,-0.005346784701083,0.0,-0.0,986.9010882776736,1004.6431003528753
2016-01-28 07:00:00-05:00,162.79,0.0031377882821725,0.0,0.0,986.9010882776736,1007.8004085928311
2016-01-28 08:00:00-05:00,163.51,0.004413123926076,0.0,0.0,986.9010882776736,1012.2577849315912
2016-01-28 09:00:00-05:00,163.63,0.0007336308943095,0.0,0.0,986.9010882776736,1013.0006809880516
2016-01-28 10:00:00-05:00,162.48,-0.0070528641686751,0.0,-0.0,986.9010882776736,1005.8812604469756
2016-01-28 11:00:00-05:00,161.98,-0.0030820464512855,0.0,-0.0,986.9010882776736,1002.785860211725
2016-01-28 12:00:00-05:00,163.24,0.0077486397167607,0.0,0.0,986.9010882776736,1010.5862688045557
2016-01-28 13:00:00-05:00,162.77,-0.0028833491341977,0.0,-0.0,986.9010882776736,1007.6765925834208
2016-01-28 14:00:00-05:00,163.21,0.0026995537591973,0.0,0.0,986.9010882776736,1010.4005447904407
2016-01-28 15:00:00-05:00,163.15,-0.0003676921232749,0.0,-0.0,986.9010882776736,1010.0290967622105
2016-01-28 16:00:00-05:00,162.86,-0.0017790870003437,0.0,-0.0,986.9010882776736,1008.233764625766
2016-01-28 17:00:00-05:00,162.53,-0.0020283359239012,0.0,-0.0,986.9010882776736,1006.1908004705002
2016-01-28 18:00:00-05:00,162.78,0.0015369957838107,0.0,0.0,986.9010882776736,1007.7385005881254
2016-01-28 19:00:00-05:00,162.6,-0.0011063987851844,0.0,-0.0,986.9010882776736,1006.624156503436
2016-01-29 04:00:00-05:00,164.39,0.010948456407708,0.0,0.0,986.9010882776736,1017.7056893456315
2016-01-29 05:00:00-05:00,163.89,-0.0030461824456828,0.0,-0.0,986.9010882776736,1014.6102891103815
2016-01-29 06:00:00-05:00,163.88,-6.101839706573742e-05,0.0,-0.0,986.9010882776736,1014.5483811056763
2016-01-29 07:00:00-05:00,163.75,-0.000793578163309,0.0,-0.0,986.9010882776736,1013.7435770445113
2016-01-29 08:00:00-05:00,164.01,0.0015865270596568,0.0,0.0,986.9010882776736,1015.3531851668421
2016-01-29 09:00:00-05:00,164.88,0.0052905350071856,1.0,0.0049900059066564995,991.838037997364,1020.7391815761773
2016-01-29 10:00:00-05:00,164.79,-0.0005460005595647,1.0,-0.0005465296600938005,991.2961171929749,1020.1820095338326
2016-01-29 11:00:00-05:00,165.54,0.0045409214346108,1.0,0.0045403923340817,995.807223831519,1024.8251098867079
2016-01-29 12:00:00-05:00,165.98,0.0026544417130525,1.0,0.002653912612523399,998.4535191475348,1027.5490620937287
2016-01-29 13:00:00-05:00,166.06,0.0004818696635826,1.0,0.00048134056305349946,998.9342310104022,1028.0443261313685
2016-01-29 14:00:00-05:00,166.15,0.0005418259667182,1.0,0.0005412968661890994,999.4750973505984,1028.601498173713
2016-01-29 15:00:00-05:00,167.08,0.0055817448283717,1.0,0.005581215727842599,1005.0689792936955,1034.3589426112794
2016-01-29 16:00:00-05:00,167.08,0.0,1.0,-5.291005291005291e-07,1005.0684475113077,1034.3589426112794
2016-01-29 17:00:00-05:00,167.34,0.0015549312384779,1.0,0.0015544021379487996,1006.6319428903787,1035.9685507336094
2016-01-29 18:00:00-05:00,167.32,-0.0001195242934546,1.0,-0.00012005339398370053,1006.5111005630531,1035.8447347241997
2016-02-01 04:00:00-05:00,165.95,-0.0082216084080144,1.0,-0.0082221375085435,998.2693566969101,1027.3633380796132
2016-02-01 05:00:00-05:00,166.25,0.0018061413699799,1.0,0.0018056122694507996,1000.0734723721246,1029.2205782207636
2016-02-01 06:00:00-05:00,166.28,0.000180434848473,1.0,0.00017990574794389945,1000.2534075233693,1029.4063022348782
2016-02-01 07:00:00-05:00,165.82,-0.0027702516963641,1.0,-0.0027707807968932008,997.4857606318603,1026.558534018448
2016-02-01 08:00:00-05:00,165.93,0.0006631499866243,1.0,0.0006626208860951994,998.1469345600731,1027.2395220702035
2016-02-01 09:00:00-05:00,165.96,0.0001807827899709,1.0,0.00018025368944179945,998.3268704441989,1027.4252460843188
2016-02-01 10:00:00-05:00,166.54,0.003488725343006,1.0,0.0034881962424768995,1001.8153111281525,1031.0159103572091
2016-02-01 11:00:00-05:00,166.65,0.0006602839460754,1.0,0.0006597548455462995,1002.4764817152783,1031.696898408964
2016-02-01 12:00:00-05:00,166.09,-0.0033659946428414,1.0,-0.0033665237433705007,999.1072952425919,1028.2300501454836
2016-02-01 13:00:00-05:00,166.67,0.0034859994431775,1.0,0.0034854703426483993,1002.5957299755812,1031.820714418374
2016-02-01 14:00:00-05:00,167.18,0.0030552667169247,1.0,0.003054737616395599,1005.6630794546661,1034.9780226583289
2016-02-01 15:00:00-05:00,167.07,-0.0006581900013227,1.0,-0.0006587191018518005,1005.0008481103663,1034.2970346065742
2016-02-01 16:00:00-05:00,166.86,-0.0012577487957585,1.0,-0.0012582778962876005,1003.737073014314,1032.9969665077692
2016-02-01 17:00:00-05:00,166.84,-0.0001198681451839,1.0,-0.00012039724571300053,1003.6162331098449,1032.8731504983593
2016-02-01 18:00:00-05:00,166.48,-0.0021600872433653,1.0,-0.0021606163438944006,1001.450144359624,1030.6444623289792
2016-02-01 19:00:00-05:00,166.46,-0.0001201417674305,1.0,-0.00012067086795960052,1001.3293057924799,1030.5206463195684
2016-02-02 04:00:00-05:00,165.58,-0.0053005786072883,1.0,-0.0053011077078174,996.0351960123642,1025.0727419055288
2016-02-02 05:00:00-05:00,165.77,0.0011468237261142,1.0,0.0011462946255850995,997.1776004453852,1026.2489939949232
2016-02-02 06:00:00-05:00,165.79,0.0001206418145995,1.0,0.00012011271407039947,997.2973813468454,1026.3728100043336
2016-02-02 07:00:00-05:00,166.09,0.0018078828595333,0.0,-0.0003,996.998237006336,1028.2300501454836
2016-02-02 08:00:00-05:00,165.45,-0.003860775743286,0.0,-0.0,996.998237006336,1024.2679378443634
2016-02-02 09:00:00-05:00,164.91,-0.0032691638269426,0.0,-0.0,996.998237006336,1020.9249055902927
2016-02-02 10:00:00-05:00,164.75,-0.0009706971580625,0.0,-0.0,996.998237006336,1019.9343775150122
2016-02-02 11:00:00-05:00,164.72,-0.0001821106630819,0.0,-0.0,996.998237006336,1019.748653500898
2016-02-02 12:00:00-05:00,164.58,-0.0008502885419678,0.0,-0.0,996.998237006336,1018.881941435027
2016-02-02 13:00:00-05:00,163.96,-0.0037742785414298,0.0,-0.0,996.998237006336,1015.0436451433167
2016-02-02 14:00:00-05:00,163.87,-0.0005490650780037,0.0,-0.0,996.998237006336,1014.4864731009721
2016-02-02 15:00:00-05:00,164.0,0.0007929972660658,0.0,0.0,996.998237006336,1015.2912771621374
2016-02-02 16:00:00-05:00,164.08,0.0004876859399267,0.0,0.0,996.998237006336,1015.7865411997773
2016-02-02 17:00:00-05:00,164.02,-0.0003657421558607,0.0,-0.0,996.998237006336,1015.4150931715467
2016-02-02 18:00:00-05:00,163.9,-0.0007318858584808,0.0,-0.0,996.998237006336,1014.672197115087
2016-02-02 19:00:00-05:00,163.84,-0.000366143898641,0.0,-0.0,996.998237006336,1014.3007490868567
2016-02-03 04:00:00-05:00,164.24,0.0024384308595353,0.0,0.0,996.998237006336,1016.7770692750573
2016-02-03 05:00:00-05:00,163.92,-0.0019502687800336,0.0,-0.0,996.998237006336,1014.7960131244973
2016-02-03 06:00:00-05:00,164.5,0.0035320662747819,0.0,0.0,996.998237006336,1018.3866773973873
2016-02-03 07:00:00-05:00,164.27,-0.0013991546523177,0.0,-0.0,996.998237006336,1016.9627932891725
2016-02-03 08:00:00-05:00,165.06,0.0047976286114295,0.0,0.0,996.998237006336,1021.8535256608681
2016-02-03 09:00:00-05:00,163.96,-0.0066865485284015,0.0,-0.0,996.998237006336,1015.0436451433169
2016-02-03 10:00:00-05:00,162.97,-0.0060563608482393,0.0,-0.0,996.998237006336,1008.9147526775213
2016-02-03 11:00:00-05:00,163.25,0.0017166333686429,0.0,0.0,996.998237006336,1010.6481768092615
2016-02-03 12:00:00-05:00,163.2,-0.0003063256265338,0.0,-0.0,996.998237006336,1010.3386367857363
2016-02-03 13:00:00-05:00,162.15,-0.0064546097766795,0.0,-0.0,996.998237006336,1003.8382962917105
2016-02-03 14:00:00-05:00,165.04,0.0176660360096692,0.0,0.0,996.998237006336,1021.7297096514577
2016-02-03 15:00:00-05:00,164.91,-0.0007879982223171,0.0,-0.0,996.998237006336,1020.9249055902934
2016-02-03 16:00:00-05:00,165.1,0.0011514803854035,0.0,0.0,996.998237006336,1022.1011576796883
2016-02-03 17:00:00-05:00,165.06,-0.0002423067615442,0.0,-0.0,996.998237006336,1021.8535256608683
2016-02-03 18:00:00-05:00,165.1,0.0002423067615442,0.0,0.0,996.998237006336,1022.1011576796883
2016-02-03 19:00:00-05:00,164.98,-0.0007270964934971,0.0,-0.0,996.998237006336,1021.3582616232277
2016-02-04 04:00:00-05:00,165.98,0.0060430447377166,0.0,0.0,996.998237006336,1027.549062093729
2016-02-04 05:00:00-05:00,165.63,-0.0021109142062387,0.0,-0.0,996.998237006336,1025.382281929054
2016-02-04 06:00:00-05:00,165.23,-0.0024179423011636,0.0,-0.0,996.998237006336,1022.9059617408536
2016-02-04 07:00:00-05:00,164.69,-0.0032735237767829,1.0,-0.0035740528773120007,993.441272764175,1019.5629294867825
2016-02-04 08:00:00-05:00,163.96,-0.00444242324998,0.0,-0.0003,993.1432850827329,1015.0436451433171
2016-02-04 09:00:00-05:00,164.77,0.0049280664332034,0.0,0.0,993.1432850827329,1020.058193524423
2016-02-04 10:00:00-05:00,166.2,0.0086413203520079,0.0,0.0,993.1432850827329,1028.9110381972393
2016-02-04 11:00:00-05:00,164.44,-0.0106461203916703,0.0,-0.0,993.1432850827329,1018.0152293691577
2016-02-04 12:00:00-05:00,165.0,0.0033997118709025,0.0,0.0,993.1432850827329,1021.4820776326377
2016-02-04 13:00:00-05:00,164.81,-0.0011521786544914,0.0,-0.0,993.1432850827329,1020.3058255432431
2016-02-04 14:00:00-05:00,164.85,0.000242674271651,0.0,0.0,993.1432850827329,1020.5534575620627
2016-02-04 15:00:00-05:00,165.23,0.0023024731451597,0.0,0.0,993.1432850827329,1022.9059617408534
2016-02-04 16:00:00-05:00,164.86,-0.0022418137778181,0.0,-0.0,993.1432850827329,1020.615365566768
2016-02-04 17:00:00-05:00,164.82,-0.0002426595498441,0.0,-0.0,993.1432850827329,1020.3677335479478
2016-02-04 18:00:00-05:00,164.7,-0.0007283321516426,0.0,-0.0,993.1432850827329,1019.624837491488
2016-02-04 19:00:00-05:00,164.62,-0.0004858496390962,0.0,-0.0,993.1432850827329,1019.1295734538484
2016-02-05 04:00:00-05:00,165.51,0.0053918284079506,0.0,0.0,993.1432850827329,1024.6393858725935
2016-02-05 05:00:00-05:00,165.32,-0.0011486263089173,0.0,-0.0,993.1432850827329,1023.4631337831985
2016-02-05 06:00:00-05:00,165.17,-0.0009077431105328,0.0,-0.0,993.1432850827329,1022.5345137126234
2016-02-05 07:00:00-05:00,165.2,0.0001816145538793,0.0,0.0,993.1432850827329,1022.720237726739
2016-02-05 08:00:00-05:00,164.3,-0.0054628360436552,0.0,-0.0,993.1432850827329,1017.1485173032884
2016-02-05 09:00:00-05:00,163.96,-0.0020715294070861,0.0,-0.0,993.1432850827329,1015.0436451433176
2016-02-05 10:00:00-05:00,162.97,-0.0060563608482393,0.0,-0.0,993.1432850827329,1008.9147526775217
2016-02-05 11:00:00-05:00,162.81,-0.0009822580444742,0.0,-0.0,993.1432850827329,1007.9242246022418
2016-02-05 12:00:00-05:00,162.67,-0.0008602679650611,0.0,-0.0,993.1432850827329,1007.0575125363716
2016-02-05 13:00:00-05:00,162.32,-0.0021539132608028,0.0,-0.0,993.1432850827329,1004.8907323716962
2016-02-05 14:00:00-05:00,161.86,-0.0028379314500028,0.0,-0.0,993.1432850827329,1002.0429641552666
2016-02-05 15:00:00-05:00,162.12,0.0016050376925518,0.0,0.0,993.1432850827329,1003.6525722775966
2016-02-05 16:00:00-05:00,162.17,0.0003083659711746,0.0,0.0,993.1432850827329,1003.9621123011211
2016-02-05 17:00:00-05:00,161.94,-0.0014192714733143,0.0,-0.0,993.1432850827329,1002.5382281929063
2016-02-05 18:00:00-05:00,161.94,0.0,0.0,0.0,993.1432850827329,1002.5382281929063
2016-02-08 04:00:00-05:00,160.04,-0.011802112268934,0.0,-0.0,993.1432850827329,990.7757072989546
2016-02-08 05:00:00-05:00,160.19,0.0009368267243576,0.0,0.0,993.1432850827329,991.7043273695296
2016-02-08 06:00:00-05:00,160.44,0.0015594301884602,0.0,0.0,993.1432850827329,993.2520274871549
2016-02-08 07:00:00-05:00,159.82,-0.0038718589555353,-1.0,0.0035713298550061993,996.6964683652579,989.4137311954445
2016-02-08 08:00:00-05:00,160.51,0.0043080639788088,-1.0,-0.0043085930793379,992.4113469108519,993.6853835200893
2016-02-08 09:00:00-05:00,159.21,-0.0081321604172126,-1.0,0.008131631316683501,1000.5141700347373,985.6373429084387
2016-02-08 10:00:00-05:00,158.89,-0.002011946607638,-1.0,0.0020114175071088993,1002.5286470504433,983.6562867578781
2016-02-08 11:00:00-05:00,158.9,6.293464239526259e-05,-1.0,-6.346374292436311e-05,1002.4650248489854,983.7181947625836
2016-02-08 12:00:00-05:00,158.99,0.0005662336179472,-1.0,-0.0005667627184763005,1001.8970260218085,984.2753668049285
2016-02-08 13:00:00-05:00,157.89,-0.0069427191268207,-1.0,0.006942190026291599,1008.8765842419123,977.4654862873773
2016-02-08 14:00:00-05:00,158.14,0.0015821286089838,-1.0,-0.0015826577095129004,1007.2811407913762,979.0131864050026
2016-02-08 15:00:00-05:00,159.89,0.011005362154548,-1.0,-0.0110058912550771,996.255896701392,989.8470872283791
2016-02-08 16:00:00-05:00,160.22,0.0020617919896421,-1.0,-0.0020623210901712006,994.2034143207303,991.8900513836447
2016-02-08 17:00:00-05:00,160.06,-0.0009991258480708,-1.0,0.0009985967475416996,995.1967184892787,990.8995233083645
2016-02-08 18:00:00-05:00,159.77,-0.0018134638994196,-1.0,0.0018129347988904995,997.0025817134945,989.1041911719195
2016-02-08 19:00:00-05:00,159.58,-0.0011899171593459,-1.0,0.0011893880588167995,998.1891101603007,987.9279390825237
2016-02-09 04:00:00-05:00,159.9,0.0020032559597735,-1.0,-0.0020037850603026007,996.1909563379681,989.9089952330838
2016-02-09 05:00:00-05:00,160.12,0.0013749142844643,-1.0,-0.0013754433849934005,994.8216939641893,991.270971336594
2016-02-09 06:00:00-05:00,159.58,-0.0033781702442379,-1.0,0.0033776411437087994,998.1875257343993,987.9279390825236
2016-02-09 07:00:00-05:00,158.89,-0.0043332249798595,-1.0,0.004332695879330399,1002.52175137447,983.6562867578778
2016-02-09 08:00:00-05:00,158.36,-0.0033412166623456,-1.0,0.0033406875618164993,1005.8764637227089,980.3751625085125
2016-02-09 09:00:00-05:00,159.78,0.0089269468159667,-1.0,-0.0089274759164958,996.9364908900445,989.1660991766244
2016-02-09 10:00:00-05:00,158.81,-0.006089349931341,-1.0,0.006088820830811899,1003.025176208924,983.1610227202382
2016-02-09 11:00:00-05:00,159.22,0.0025783745378769,-1.0,-0.002578903638406001,1000.4418034990055,985.6992509131436
2016-02-09 12:00:00-05:00,159.04,-0.001131150752168,-1.0,0.0011306216516388996,1001.5735643393402,984.5849068284537
2016-02-09 13:00:00-05:00,159.04,0.0,-1.0,-5.291005291005291e-07,1001.5730344063776,984.5849068284537
2016-02-09 14:00:00-05:00,160.2,0.007267291725995,-1.0,-0.0072678208265241,994.3201692353089,991.7662353742347
2016-02-09 15:00:00-05:00,159.89,-0.0019369558369302,-1.0,0.0019364267364010996,996.247462824738,989.8470872283791
2016-02-09 16:00:00-05:00,159.75,-0.0008759855396851,-1.0,0.0008754564391559995,997.1200159664651,988.9803751625087
2016-02-09 17:00:00-05:00,160.0,0.0015637219761828,-1.0,-0.0015642510767119005,995.5614891892674,990.528075280134
2016-02-09 18:00:00-05:00,160.35,0.0021851109053372,0.0,-0.0003,995.2628655382979,992.6948554448094
2016-02-09 19:00:00-05:00,159.89,-0.0028728473418349,0.0,-0.0,995.2628655382979,989.8470872283791
2016-02-10 04:00:00-05:00,161.33,0.0089658778807235,0.0,0.0,995.2628655382979,998.7618399059002
2016-02-10 05:00:00-05:00,161.61,0.0017340686824995,0.0,0.0,995.2628655382979,1000.4952640376404
2016-02-10 06:00:00-05:00,161.46,-0.0009285913936825,0.0,-0.0,995.2628655382979,999.5666439670654
2016-02-10 07:00:00-05:00,161.84,0.0023507588926205,0.0,0.0,995.2628655382979,1001.9191481458556
2016-02-10 08:00:00-05:00,161.29,-0.0034042059303986,0.0,-0.0,995.2628655382979,998.5142078870805
2016-02-10 09:00:00-05:00,161.39,0.0006198091186391,0.0,0.0,995.2628655382979,999.1332879341297
2016-02-10 10:00:00-05:00,161.08,-0.0019226600644772,0.0,-0.0,995.2628655382979,997.2141397882749
2016-02-10 11:00:00-05:00,161.02,-0.0003725551114186,0.0,-0.0,995.2628655382979,996.842691760045
2016-02-10 12:00:00-05:00,161.78,0.0047088067179714,0.0,0.0,995.2628655382979,1001.5477001176251
2016-02-10 13:00:00-05:00,161.1,-0.0042120974068771,0.0,-0.0,995.2628655382979,997.3379557976854
2016-02-10 14:00:00-05:00,160.77,-0.0020505180080601,0.0,-0.0,995.2628655382979,995.2949916424201
2016-02-10 15:00:00-05:00,159.83,-0.0058640217943066,0.0,-0.0,995.2628655382979,989.4756392001492
2016-02-10 16:00:00-05:00,159.43,-0.0025057959612881,0.0,-0.0,995.2628655382979,986.999319011949
2016-02-10 17:00:00-05:00,159.39,-0.0002509252883129,0.0,-0.0,995.2628655382979,986.7516869931284
2016-02-10 18:00:00-05:00,159.14,-0.0015697111815722,0.0,-0.0,995.2628655382979,985.2039868755037
2016-02-10 19:00:00-05:00,158.65,-0.0030837999201844,0.0,-0.0,995.2628655382979,982.1704946449581
2016-02-11 04:00:00-05:00,157.01,-0.0103910204417738,0.0,-0.0,995.2628655382979,972.0175818733373
2016-02-11 05:00:00-05:00,157.04,0.0001910523807753,0.0,0.0,995.2628655382979,972.2033058874522
2016-02-11 06:00:00-05:00,156.41,-0.0040197852820558,0.0,-0.0,995.2628655382979,968.3031015910364
2016-02-11 07:00:00-05:00,156.77,0.0022989983942895,0.0,0.0,995.2628655382979,970.5317897604167
2016-02-11 08:00:00-05:00,157.07,0.0019118027745008,0.0,0.0,995.2628655382979,972.3890299015663
2016-02-11 09:00:00-05:00,158.29,0.0077372278427061,0.0,0.0,995.2628655382979,979.9418064755774
2016-02-11 10:00:00-05:00,157.22,-0.0067826953320357,0.0,-0.0,995.2628655382979,973.3176499721425
2016-02-11 11:00:00-05:00,157.1,-0.0007635531040355,0.0,-0.0,995.2628655382979,972.5747539156819
2016-02-11 12:00:00-05:00,157.41,0.001971321105155,0.0,0.0,995.2628655382979,974.4939020615375
2016-02-11 13:00:00-05:00,156.99,-0.0026717573145038,0.0,-0.0,995.2628655382979,971.8937658639272
2016-02-11 14:00:00-05:00,157.99,0.0063496308325312,0.0,0.0,995.2628655382979,978.0845663344279
2016-02-11 15:00:00-05:00,157.9,-0.0005698186231617,0.0,-0.0,995.2628655382979,977.5273942920822
2016-02-11 16:00:00-05:00,157.99,0.0005698186231617,0.0,0.0,995.2628655382979,978.0845663344279
2016-02-11 17:00:00-05:00,158.15,0.0010122098669,0.0,0.0,995.2628655382979,979.0750944097077
2016-02-11 18:00:00-05:00,158.41,0.0016426589491009,0.0,0.0,995.2628655382979,980.6847025320375
2016-02-11 19:00:00-05:00,158.43,0.0001262466861922,0.0,0.0,995.2628655382979,980.8085185414475
2016-02-12 04:00:00-05:00,159.18,0.0047227819907522,0.0,0.0,995.2628655382979,985.4516188943235
2016-02-12 05:00:00-05:00,159.05,-0.0008170191825502,0.0,-0.0,995.2628655382979,984.6468148331583
2016-02-12 06:00:00-05:00,159.72,0.0042036639998679,0.0,0.0,995.2628655382979,988.7946511483943
2016-02-12 07:00:00-05:00,159.34,-0.002381998242801,0.0,-0.0,995.2628655382979,986.4421469696036
2016-02-12 08:00:00-05:00,159.59,0.0015677424588753,0.0,0.0,995.2628655382979,987.989847087229
2016-02-12 09:00:00-05:00,158.96,-0.0039554281675338,0.0,-0.0,995.2628655382979,984.0896427908134
